Subject,Position,Session,A_x,A_y,A_z,G_x,G_y,G_z,C_1,Workout
2,wrist,1,0.498051,0.500711,0.746114,0.500387,0.499701,0.500561,0.473492,Null
2,wrist,1,0.500377,0.499256,0.744979,0.50027,0.500291,0.500125,0.461725,Null
2,wrist,1,0.499373,0.499562,0.74557,0.499828,0.50012,0.500661,0.508742,Null
2,wrist,1,0.498973,0.500563,0.744699,0.500173,0.500123,0.499849,0.509734,Null
2,wrist,1,0.500423,0.499378,0.743983,0.500253,0.500224,0.499729,0.497674,Null
2,wrist,1,0.499656,0.500958,0.742429,0.500148,0.499803,0.499999,0.48164,Null
2,wrist,1,0.500883,0.499798,0.744412,0.499939,0.499984,0.49983,0.482715,Null
2,wrist,1,0.498225,0.500257,0.746358,0.499763,0.499955,0.499715,0.482096,Null
2,wrist,1,0.499553,0.501623,0.74356,0.4999,0.500284,0.500177,0.472567,Null
2,wrist,1,0.498351,0.497064,0.746679,0.49975,0.499972,0.499828,0.48103,Null
2,wrist,1,0.501731,0.499389,0.744984,0.500214,0.499976,0.500179,0.469647,Null
2,wrist,1,0.500751,0.499725,0.744137,0.500318,0.500256,0.499601,0.498379,Null
2,wrist,1,0.499991,0.49972,0.743322,0.500298,0.499982,0.499612,0.477663,Null
2,wrist,1,0.499568,0.498601,0.747142,0.499734,0.500174,0.500047,0.48102,Null
2,wrist,1,0.499276,0.498218,0.744241,0.499854,0.500223,0.500691,0.45674,Null
2,wrist,1,0.500317,0.500797,0.747601,0.500219,0.500108,0.499967,0.514209,Null
2,wrist,1,0.500337,0.500586,0.746596,0.499759,0.499625,0.499686,0.499231,Null
2,wrist,1,0.499574,0.501286,0.746294,0.499896,0.499753,0.500076,0.47774,Null
2,wrist,1,0.498343,0.498264,0.746731,0.499735,0.500122,0.499807,0.518635,Null
2,wrist,1,0.49916,0.49959,0.74825,0.500207,0.500018,0.500572,0.511568,Null
2,wrist,1,0.499296,0.49949,0.745046,0.49959,0.500224,0.500362,0.502531,Null
2,wrist,1,0.498559,0.502606,0.745216,0.500273,0.499783,0.499984,0.497461,Null
2,wrist,1,0.497677,0.502597,0.742643,0.500027,0.499959,0.500057,0.523693,Null
2,wrist,1,0.500664,0.500716,0.745848,0.500294,0.49978,0.499859,0.489573,Null
2,wrist,1,0.49949,0.499115,0.743361,0.500092,0.499708,0.500058,0.49087,Null
2,wrist,1,0.499765,0.498723,0.741229,0.500249,0.50017,0.499749,0.520148,Null
2,wrist,1,0.50339,0.499125,0.746036,0.500046,0.500205,0.499882,0.4969,Null
2,wrist,1,0.499517,0.498954,0.742658,0.49987,0.500138,0.499787,0.499803,Null
2,wrist,1,0.499032,0.499478,0.745804,0.500043,0.500027,0.499776,0.475649,Null
2,wrist,1,0.49969,0.499099,0.743309,0.50019,0.500135,0.500219,0.533101,Null
2,wrist,1,0.499476,0.500873,0.747586,0.499712,0.499765,0.499729,0.501635,Null
2,wrist,1,0.497948,0.498725,0.744077,0.500234,0.499804,0.50021,0.509281,Null
2,wrist,1,0.502408,0.49971,0.746105,0.500087,0.499825,0.500111,0.485554,Null
2,wrist,1,0.502706,0.497823,0.746475,0.499673,0.50014,0.499918,0.486698,Null
2,wrist,1,0.500647,0.500246,0.745106,0.500237,0.499935,0.500364,0.502677,Null
2,wrist,1,0.500746,0.499744,0.748435,0.500028,0.499755,0.499881,0.507699,Null
2,wrist,1,0.498251,0.499339,0.744875,0.500008,0.499732,0.500288,0.520021,Null
2,wrist,1,0.498265,0.500488,0.746079,0.500463,0.499961,0.500031,0.493388,Null
2,wrist,1,0.50148,0.498994,0.748282,0.500174,0.499788,0.500002,0.509238,Null
2,wrist,1,0.499342,0.500533,0.743942,0.500444,0.49981,0.499571,0.50535,Null
2,wrist,1,0.498206,0.500252,0.742349,0.500424,0.499864,0.49994,0.512687,Null
2,wrist,1,0.500119,0.499802,0.745489,0.500203,0.500053,0.500466,0.502731,Null
2,wrist,1,0.498298,0.498116,0.746152,0.499853,0.499827,0.50001,0.487653,Null
2,wrist,1,0.498951,0.501417,0.745811,0.499874,0.499769,0.49954,0.535526,Null
2,wrist,1,0.498946,0.50137,0.746072,0.500063,0.499988,0.499418,0.453315,Null
2,wrist,1,0.499362,0.500464,0.745703,0.499987,0.49995,0.500533,0.515307,Null
2,wrist,1,0.499211,0.502356,0.743932,0.500171,0.499624,0.500348,0.473664,Null
2,wrist,1,0.498827,0.500759,0.746833,0.499699,0.500072,0.499906,0.507341,Null
2,wrist,1,0.500502,0.500973,0.745404,0.499776,0.500403,0.500195,0.522264,Null
2,wrist,1,0.499708,0.500155,0.74441,0.500018,0.500352,0.49985,0.485742,Null
2,wrist,1,0.497066,0.500802,0.746358,0.499836,0.500249,0.49961,0.485249,Null
2,wrist,1,0.501657,0.499653,0.744998,0.499722,0.499957,0.499894,0.505398,Null
2,wrist,1,0.500098,0.499348,0.74472,0.500044,0.500087,0.500388,0.519392,Null
2,wrist,1,0.500103,0.50118,0.744011,0.500165,0.500144,0.499975,0.523519,Null
2,wrist,1,0.502594,0.499218,0.745288,0.499829,0.500381,0.500021,0.538494,Null
2,wrist,1,0.500705,0.500313,0.744489,0.50002,0.500064,0.50013,0.511693,Null
2,wrist,1,0.500362,0.497497,0.745357,0.500208,0.499788,0.500025,0.491733,Null
2,wrist,1,0.500106,0.498339,0.746818,0.499719,0.500178,0.500094,0.534651,Null
2,wrist,1,0.499323,0.498102,0.746267,0.499951,0.499867,0.500446,0.511484,Null
2,leg,1,0.501919,0.500954,0.744026,0.500207,0.500028,0.499835,0.486028,Null
2,leg,1,0.501462,0.499558,0.743869,0.499498,0.499998,0.499876,0.535985,Null
2,leg,1,0.49941,0.497427,0.748467,0.500102,0.500278,0.500324,0.496317,Null
2,leg,1,0.498646,0.499589,0.7439,0.500028,0.499198,0.500146,0.538328,Null
2,leg,1,0.499331,0.500705,0.745888,0.500091,0.4998,0.500056,0.47804,Null
2,leg,1,0.501763,0.499733,0.744952,0.500011,0.499865,0.499891,0.507149,Null
2,leg,1,0.498645,0.501154,0.746013,0.499949,0.499821,0.499558,0.497337,Null
2,leg,1,0.498225,0.500216,0.746906,0.499345,0.500331,0.499892,0.502014,Null
2,leg,1,0.499632,0.500565,0.744318,0.499563,0.500193,0.500198,0.495723,Null
2,leg,1,0.500156,0.499586,0.745647,0.500175,0.499946,0.500016,0.478986,Null
2,leg,1,0.498969,0.499564,0.747128,0.499909,0.49995,0.500079,0.514336,Null
2,leg,1,0.502615,0.497688,0.746872,0.499997,0.500018,0.500141,0.48048,Null
2,leg,1,0.4977,0.500294,0.746048,0.500114,0.50032,0.500369,0.466583,Null
2,leg,1,0.500135,0.49687,0.746693,0.499555,0.500179,0.499887,0.555836,Null
2,leg,1,0.499936,0.499444,0.745845,0.500159,0.499637,0.499543,0.522427,Null
2,leg,1,0.497969,0.498663,0.748151,0.499978,0.499869,0.499979,0.486482,Null
2,leg,1,0.500915,0.499294,0.74602,0.500294,0.499933,0.499727,0.515077,Null
2,leg,1,0.499873,0.499132,0.747591,0.499982,0.500095,0.49973,0.457386,Null
2,leg,1,0.498409,0.498835,0.746078,0.500332,0.499915,0.500599,0.503008,Null
2,leg,1,0.498088,0.499632,0.743831,0.500009,0.49944,0.499707,0.508798,Null
2,leg,1,0.499979,0.499152,0.746158,0.500175,0.500332,0.499926,0.487891,Null
2,leg,1,0.500394,0.498956,0.745509,0.499996,0.49978,0.499317,0.531277,Null
2,leg,1,0.499268,0.500982,0.74447,0.500182,0.499778,0.499921,0.507546,Null
2,leg,1,0.499868,0.502588,0.745537,0.499748,0.500241,0.500433,0.509515,Null
2,leg,1,0.500309,0.496182,0.745285,0.50016,0.499867,0.499717,0.516106,Null
2,leg,1,0.500736,0.499331,0.743806,0.499769,0.49991,0.499804,0.509915,Null
2,leg,1,0.499523,0.501663,0.744793,0.500367,0.500043,0.500375,0.514088,Null
2,leg,1,0.499905,0.498518,0.747628,0.500481,0.500081,0.500253,0.512233,Null
2,leg,1,0.498944,0.497694,0.746778,0.499865,0.499947,0.499373,0.486444,Null
2,leg,1,0.500679,0.497806,0.744166,0.499979,0.49992,0.500174,0.514426,Null
2,leg,1,0.498976,0.50206,0.743771,0.499847,0.500263,0.499743,0.50062,Null
2,leg,1,0.499081,0.501283,0.745862,0.499892,0.499927,0.500594,0.51843,Null
2,leg,1,0.499291,0.499623,0.743663,0.500209,0.499881,0.499804,0.513557,Null
2,leg,1,0.498131,0.498346,0.74571,0.500047,0.499995,0.500091,0.479883,Null
2,leg,1,0.499305,0.501209,0.746507,0.50002,0.499872,0.499613,0.479752,Null
2,leg,1,0.497775,0.499989,0.744039,0.500121,0.499895,0.499723,0.522871,Null
2,leg,1,0.500315,0.499676,0.743281,0.499809,0.499873,0.499986,0.475371,Null
2,leg,1,0.50128,0.500282,0.743974,0.499521,0.499972,0.499911,0.514331,Null
2,leg,1,0.50143,0.501967,0.745147,0.499836,0.500061,0.49998,0.50819,Null
2,leg,1,0.499364,0.500005,0.745963,0.499699,0.499592,0.500218,0.474859,Null
2,leg,1,0.501238,0.498167,0.746464,0.500156,0.500107,0.500101,0.469027,Null
2,leg,1,0.501531,0.502672,0.746853,0.499665,0.500308,0.500278,0.527923,Null
2,leg,1,0.497762,0.499555,0.747662,0.500154,0.50024,0.499865,0.510353,Null
2,leg,1,0.499167,0.498415,0.744489,0.499947,0.500055,0.500377,0.514054,Null
2,leg,1,0.500332,0.499364,0.744218,0.499619,0.500211,0.499981,0.502929,Null
2,leg,1,0.499412,0.500459,0.74466,0.499851,0.499559,0.500295,0.503063,Null
2,leg,1,0.499503,0.500024,0.747646,0.499901,0.499876,0.500349,0.486964,Null
2,leg,1,0.499898,0.499615,0.745759,0.499857,0.499991,0.499885,0.519588,Null
2,leg,1,0.500161,0.499954,0.743823,0.499543,0.500481,0.49985,0.505096,Null
2,leg,1,0.500857,0.499602,0.746357,0.499866,0.499883,0.500047,0.511154,Null
2,leg,1,0.499132,0.500993,0.745012,0.500436,0.500152,0.500009,0.48481,Null
2,leg,1,0.499395,0.499877,0.743089,0.500789,0.50007,0.499971,0.510023,Null
2,leg,1,0.501219,0.49933,0.744797,0.499624,0.500011,0.499984,0.529416,Null
2,leg,1,0.499283,0.501834,0.746699,0.499873,0.50009,0.500476,0.514924,Null
2,leg,1,0.500332,0.499434,0.745669,0.49936,0.499926,0.499915,0.510188,Null
2,leg,1,0.500505,0.500895,0.744688,0.500111,0.500075,0.499644,0.508827,Null
2,leg,1,0.500663,0.49888,0.74584,0.500427,0.499822,0.500337,0.549223,Null
2,leg,1,0.500711,0.501877,0.747708,0.499777,0.499702,0.499692,0.49995,Null
2,leg,1,0.501211,0.500106,0.745924,0.499688,0.500016,0.499988,0.523481,Null
2,leg,1,0.502077,0.50005,0.744234,0.499981,0.500205,0.500345,0.480907,Null
2,leg,1,0.499314,0.500228,0.743528,0.500014,0.499663,0.499517,0.507651,Null
2,leg,1,0.500071,0.50053,0.745122,0.500184,0.500117,0.499989,0.499263,Null
2,leg,1,0.501494,0.500489,0.745804,0.500139,0.500242,0.500074,0.512768,Null
2,leg,1,0.498051,0.500248,0.744428,0.499405,0.500134,0.499781,0.504613,Null
2,leg,1,0.498177,0.498593,0.74702,0.50033,0.500363,0.500102,0.487783,Null
2,leg,1,0.498058,0.500378,0.745616,0.500344,0.499848,0.500142,0.489286,Null
2,leg,1,0.49783,0.498715,0.743648,0.499956,0.500171,0.500052,0.528469,Null
2,leg,1,0.499874,0.498879,0.746189,0.500128,0.500072,0.500228,0.48701,Null
2,leg,1,0.500096,0.503345,0.745659,0.499738,0.500034,0.500399,0.487972,Null
2,leg,1,0.500954,0.498611,0.746423,0.50066,0.500134,0.500105,0.481201,Null
2,leg,1,0.499602,0.500676,0.74412,0.500035,0.499986,0.499944,0.524117,Null
2,leg,1,0.497306,0.498618,0.743679,0.499725,0.500222,0.499839,0.524838,Null
2,leg,1,0.499898,0.50117,0.742781,0.499516,0.500247,0.499918,0.481367,Null
2,leg,1,0.498794,0.500025,0.744912,0.500335,0.499648,0.500587,0.497553,Null
2,leg,1,0.499785,0.501818,0.745195,0.49994,0.500246,0.50026,0.479169,Null
2,leg,1,0.500767,0.499761,0.747032,0.500148,0.499958,0.5004,0.511619,Null
2,leg,1,0.500469,0.500139,0.7445,0.500333,0.500181,0.499723,0.514202,Null
2,leg,1,0.499464,0.499244,0.745505,0.500275,0.500047,0.500305,0.517732,Null
2,leg,1,0.501543,0.498399,0.747817,0.500125,0.499992,0.500051,0.507882,Null
2,leg,1,0.50125,0.499072,0.745967,0.500152,0.499839,0.500116,0.4732,Null
2,leg,1,0.4982,0.500913,0.742704,0.499939,0.500013,0.500529,0.493118,Null
2,leg,1,0.500347,0.501514,0.745754,0.500216,0.499559,0.499891,0.504778,Null
2,leg,1,0.496725,0.502624,0.745174,0.500096,0.499731,0.500034,0.506713,Null
2,leg,1,0.501827,0.498838,0.743325,0.500181,0.499751,0.500258,0.505418,Null
2,leg,1,0.501699,0.498538,0.745106,0.499763,0.499653,0.499912,0.528019,Null
2,leg,1,0.502816,0.499435,0.745898,0.500021,0.499562,0.500239,0.489714,Null
2,leg,1,0.499216,0.499841,0.746024,0.499654,0.500086,0.500321,0.519611,Null
2,leg,1,0.498652,0.499948,0.744986,0.500116,0.500088,0.50025,0.514697,Null
2,leg,1,0.499676,0.501274,0.745124,0.500635,0.500159,0.499744,0.501007,Null
2,leg,1,0.498875,0.499383,0.746474,0.500319,0.500277,0.500381,0.477122,Null
2,leg,1,0.501206,0.499982,0.744425,0.500037,0.499823,0.500116,0.504452,Null
2,leg,1,0.500261,0.500825,0.743926,0.499853,0.499857,0.499967,0.490149,Null
2,leg,1,0.500525,0.500566,0.745176,0.500038,0.500088,0.499838,0.548282,Null
2,leg,1,0.500599,0.502854,0.744731,0.500166,0.499625,0.500199,0.517435,Null
2,leg,1,0.499252,0.499686,0.744882,0.499848,0.499614,0.500176,0.499504,Null
2,leg,1,0.50004,0.501746,0.743897,0.499916,0.499636,0.499866,0.492574,Null
2,leg,1,0.49817,0.501818,0.747546,0.499939,0.500644,0.500201,0.478384,Null
2,leg,1,0.501545,0.497834,0.745032,0.499712,0.500209,0.499605,0.498639,Null
2,leg,1,0.499108,0.499862,0.742719,0.500651,0.499916,0.500028,0.475375,Null
2,leg,1,0.500437,0.50041,0.74398,0.499999,0.50021,0.500117,0.508079,Null
2,leg,1,0.498851,0.497756,0.746185,0.500318,0.499988,0.500139,0.482744,Null
2,leg,1,0.498498,0.500383,0.74546,0.500193,0.499957,0.500003,0.486343,Null
2,leg,1,0.500957,0.499759,0.745452,0.499895,0.50001,0.500066,0.488943,Null
2,leg,1,0.50085,0.501106,0.743715,0.500276,0.499857,0.499841,0.519955,Null
2,leg,1,0.499272,0.501644,0.746015,0.500017,0.49986,0.500093,0.518839,Null
2,leg,1,0.500181,0.501112,0.744787,0.499504,0.499983,0.500201,0.505262,Null
2,leg,1,0.502928,0.499694,0.744642,0.500177,0.500013,0.500052,0.48937,Null
2,leg,1,0.499698,0.499372,0.745657,0.499726,0.500181,0.500151,0.53419,Null
2,leg,1,0.49908,0.499478,0.746191,0.499759,0.499627,0.500353,0.482314,Null
2,leg,1,0.497524,0.499927,0.745757,0.499851,0.499738,0.500435,0.514621,Null
2,leg,1,0.498949,0.500064,0.743108,0.500022,0.50036,0.499896,0.492519,Null
2,leg,1,0.502584,0.498735,0.745412,0.500058,0.499873,0.500101,0.486636,Null
2,leg,1,0.499496,0.498868,0.744514,0.500286,0.500429,0.500363,0.466171,Null
2,leg,1,0.499386,0.500171,0.743259,0.500156,0.499991,0.49981,0.466747,Null
2,leg,1,0.500658,0.500545,0.744176,0.500022,0.500271,0.500035,0.509667,Null
2,leg,1,0.499801,0.500277,0.744704,0.500091,0.500184,0.500627,0.50565,Null
2,leg,1,0.498923,0.502544,0.748024,0.500146,0.49978,0.500037,0.500732,Null
2,leg,1,0.49836,0.50072,0.744989,0.500313,0.500041,0.499717,0.507757,Null
2,leg,1,0.501978,0.499904,0.746109,0.499972,0.50005,0.500221,0.514202,Null
2,leg,1,0.501,0.499746,0.746883,0.500109,0.500178,0.500336,0.502972,Null
2,leg,1,0.501045,0.500371,0.747928,0.500265,0.500212,0.500399,0.492377,Null
2,leg,1,0.498285,0.50137,0.745987,0.500241,0.499897,0.499785,0.526389,Null
2,leg,1,0.50109,0.498885,0.744919,0.500183,0.499993,0.499883,0.499931,Null
2,leg,1,0.502162,0.498983,0.745455,0.50035,0.5003,0.500403,0.495743,Null
2,leg,1,0.498716,0.500434,0.744669,0.50031,0.500247,0.499816,0.506331,Null
2,leg,1,0.498203,0.50117,0.746757,0.499661,0.500171,0.500194,0.476181,Null
2,leg,1,0.501075,0.499791,0.74834,0.500484,0.499792,0.499809,0.541313,Null
2,leg,1,0.50098,0.50031,0.745345,0.499925,0.500021,0.499689,0.523185,Null
2,leg,1,0.499315,0.499419,0.745438,0.49991,0.500148,0.49976,0.493496,Null
2,leg,1,0.499437,0.500133,0.74306,0.50005,0.499668,0.499948,0.475287,Null
2,leg,1,0.499754,0.501841,0.744621,0.500071,0.499989,0.500221,0.504327,Null
2,leg,1,0.500197,0.49887,0.745688,0.499754,0.499763,0.500291,0.503907,Null
2,leg,1,0.500213,0.498819,0.744567,0.499605,0.499758,0.500067,0.523183,Null
2,leg,1,0.49968,0.501119,0.74378,0.500383,0.499886,0.499738,0.515119,Null
2,leg,1,0.499891,0.499946,0.744641,0.499657,0.499992,0.500145,0.545531,Null
2,leg,1,0.503079,0.498402,0.745218,0.500025,0.500228,0.499592,0.493079,Null
2,leg,1,0.500739,0.499599,0.745119,0.500315,0.499882,0.500063,0.473266,Null
2,leg,1,0.499584,0.499337,0.745839,0.500133,0.499504,0.499894,0.531611,Null
2,leg,1,0.499309,0.500097,0.744777,0.499787,0.500103,0.499965,0.473346,Null
2,leg,1,0.49993,0.500604,0.746833,0.500192,0.500123,0.500159,0.487523,Null
2,leg,1,0.502371,0.499189,0.742862,0.500204,0.499859,0.499901,0.477833,Null
2,leg,1,0.501207,0.500877,0.744364,0.499681,0.499867,0.500035,0.481761,Null
2,leg,1,0.49754,0.499644,0.745288,0.500494,0.500241,0.499714,0.489779,Null
2,leg,1,0.498848,0.501981,0.744665,0.499986,0.500431,0.4997,0.491342,Null
2,leg,1,0.498763,0.500314,0.743376,0.49993,0.500263,0.500388,0.52442,Null
2,leg,1,0.499127,0.498896,0.746133,0.499641,0.500116,0.49995,0.507905,Null
2,leg,1,0.500223,0.501257,0.744183,0.499633,0.499901,0.499978,0.488746,Null
2,leg,1,0.501182,0.500618,0.746034,0.500011,0.500093,0.500115,0.493359,Null
2,leg,1,0.499864,0.500907,0.745452,0.500002,0.500332,0.49971,0.515814,Null
2,leg,1,0.49757,0.499117,0.743206,0.499851,0.499722,0.500008,0.509433,Null
2,leg,1,0.501728,0.50233,0.746838,0.500621,0.500226,0.500297,0.489616,Null
2,leg,1,0.499296,0.498958,0.743578,0.49979,0.500065,0.50034,0.506294,Null
2,leg,1,0.500051,0.497518,0.744499,0.499627,0.500119,0.500048,0.486072,Null
2,leg,1,0.500019,0.498513,0.744418,0.500105,0.49995,0.499934,0.490151,Null
2,leg,1,0.500893,0.500972,0.74453,0.500202,0.4999,0.500264,0.482555,Null
2,leg,1,0.499778,0.50074,0.74542,0.500066,0.499854,0.500167,0.519734,Null
2,leg,1,0.49855,0.501573,0.745089,0.499954,0.49954,0.499995,0.528577,Null
2,leg,1,0.502043,0.49997,0.745797,0.500065,0.499802,0.499555,0.478903,Null
2,leg,1,0.499711,0.501696,0.745342,0.50038,0.499858,0.500016,0.502929,Null
2,leg,1,0.497827,0.500965,0.743462,0.500066,0.50026,0.500328,0.503093,Null
2,leg,1,0.500109,0.500339,0.745541,0.500367,0.500439,0.49986,0.498201,Null
2,leg,1,0.500653,0.497547,0.745103,0.499961,0.5,0.49991,0.488405,Null
2,leg,1,0.499809,0.50048,0.743713,0.500056,0.500116,0.500207,0.499488,Null
2,leg,1,0.500171,0.500515,0.747023,0.500163,0.499887,0.500025,0.485164,Null
2,leg,1,0.49822,0.501453,0.746334,0.500217,0.499977,0.50009,0.453191,Null
2,leg,1,0.500356,0.500132,0.743472,0.500158,0.500093,0.49968,0.470276,Null
2,leg,1,0.49933,0.496897,0.744649,0.499657,0.50002,0.50059,0.463626,Null
2,leg,1,0.499733,0.499703,0.743088,0.499771,0.499799,0.500299,0.523826,Null
2,leg,1,0.498873,0.500345,0.747131,0.50004,0.499974,0.500082,0.49598,Null
2,leg,1,0.500827,0.500264,0.746774,0.500006,0.499879,0.499819,0.519803,Null
2,leg,1,0.499117,0.500953,0.743881,0.500131,0.499985,0.499648,0.511282,Null
2,leg,1,0.50165,0.500111,0.743963,0.500224,0.500332,0.499963,0.50773,Null
2,leg,1,0.500258,0.500923,0.746829,0.500035,0.499761,0.500305,0.491583,Null
2,leg,1,0.500702,0.501301,0.745227,0.500515,0.500586,0.500182,0.498546,Null
2,leg,1,0.499849,0.498278,0.744973,0.499727,0.499925,0.500091,0.510268,Null
2,leg,1,0.501321,0.499853,0.744267,0.500194,0.499553,0.499696,0.495997,Null
2,leg,1,0.501593,0.499356,0.745669,0.499984,0.499928,0.500337,0.497428,Null
2,leg,1,0.499207,0.499797,0.744123,0.499764,0.500088,0.500001,0.495693,Null
2,leg,1,0.500485,0.497369,0.747191,0.500141,0.499379,0.500185,0.475736,Null
2,leg,1,0.500209,0.500578,0.746281,0.499751,0.499777,0.499951,0.52612,Null
2,leg,1,0.499819,0.501405,0.744432,0.500496,0.500616,0.500055,0.489035,Null
2,leg,1,0.501923,0.499726,0.744522,0.499873,0.500301,0.499982,0.517979,Null
2,leg,1,0.499684,0.501291,0.74619,0.499592,0.499847,0.500509,0.478537,Null
2,leg,1,0.501394,0.499445,0.74456,0.499991,0.500289,0.499761,0.523132,Null
2,leg,1,0.497049,0.497384,0.745571,0.499579,0.499824,0.500297,0.507798,Null
2,leg,1,0.500507,0.500027,0.745186,0.499637,0.500298,0.500123,0.512161,Null
2,leg,1,0.500704,0.501771,0.745934,0.499908,0.499957,0.499718,0.486158,Null
2,leg,1,0.499396,0.498024,0.746291,0.50006,0.500058,0.499742,0.504722,Null
2,leg,1,0.500211,0.500165,0.745461,0.500286,0.499654,0.499832,0.498697,Null
2,leg,1,0.498919,0.500091,0.744295,0.499869,0.500004,0.500066,0.529567,Null
2,leg,1,0.500451,0.50018,0.746085,0.49993,0.500337,0.500205,0.488662,Null
2,leg,1,0.500799,0.499683,0.74591,0.500098,0.500372,0.499672,0.490944,Null
2,leg,1,0.501099,0.499656,0.743727,0.500079,0.499902,0.499787,0.472204,Null
2,leg,1,0.500972,0.500028,0.744963,0.500251,0.499731,0.499901,0.512139,Null
2,leg,1,0.497917,0.501758,0.74698,0.499644,0.500108,0.50053,0.508129,Null
2,leg,1,0.500605,0.500793,0.744465,0.500188,0.500159,0.500163,0.505964,Null
2,leg,1,0.501074,0.501347,0.745297,0.499801,0.500352,0.499968,0.471348,Null
2,leg,1,0.499526,0.499543,0.745145,0.500405,0.499781,0.50001,0.508272,Null
2,leg,1,0.500076,0.499239,0.744145,0.499516,0.500563,0.499725,0.512314,Null
2,leg,1,0.500307,0.502263,0.745462,0.500215,0.500533,0.500173,0.52265,Null
2,leg,1,0.500236,0.500625,0.745168,0.499879,0.549633,0.500022,0.516519,ArmCurl
2,leg,1,0.522232,0.500684,0.743865,0.500003,0.547219,0.50013,0.513041,ArmCurl
2,leg,1,0.543888,0.500826,0.746659,0.50022,0.540234,0.499928,0.527605,ArmCurl
2,leg,1,0.561494,0.497682,0.744721,0.500131,0.529439,0.49994,0.484983,ArmCurl
2,leg,1,0.572164,0.500086,0.747478,0.499825,0.515752,0.499546,0.489491,ArmCurl
2,leg,1,0.573796,0.49974,0.744523,0.500293,0.499667,0.499788,0.479794,ArmCurl
2,leg,1,0.572637,0.501483,0.741742,0.500001,0.485068,0.500063,0.497011,ArmCurl
2,leg,1,0.558898,0.500806,0.747472,0.500256,0.469792,0.500237,0.491509,ArmCurl
2,leg,1,0.542584,0.497307,0.74622,0.500178,0.459613,0.499963,0.471674,ArmCurl
2,leg,1,0.523481,0.498353,0.745063,0.500354,0.451702,0.49944,0.528208,ArmCurl
2,leg,1,0.501917,0.500943,0.743284,0.499971,0.449856,0.49998,0.494922,ArmCurl
2,leg,1,0.474624,0.499891,0.744418,0.500298,0.452309,0.499461,0.487065,ArmCurl
2,leg,1,0.455424,0.500033,0.74532,0.500011,0.459518,0.500359,0.472204,ArmCurl
2,leg,1,0.439347,0.498771,0.745258,0.499633,0.470565,0.50011,0.525723,ArmCurl
2,leg,1,0.427063,0.500572,0.745588,0.499864,0.484491,0.499992,0.498261,ArmCurl
2,leg,1,0.426516,0.501332,0.744623,0.500409,0.500338,0.500056,0.523149,ArmCurl
2,leg,1,0.430759,0.499719,0.747102,0.500105,0.515553,0.499803,0.491783,ArmCurl
2,leg,1,0.439822,0.49938,0.746334,0.499526,0.529585,0.500028,0.482502,ArmCurl
2,leg,1,0.456863,0.500946,0.746138,0.499825,0.540277,0.499601,0.490033,ArmCurl
2,leg,1,0.477844,0.500722,0.745272,0.499726,0.547267,0.49962,0.511656,ArmCurl
2,leg,1,0.498255,0.501134,0.746441,0.500121,0.550384,0.500097,0.470917,ArmCurl
2,leg,1,0.521376,0.499414,0.745244,0.500102,0.547509,0.500241,0.535557,ArmCurl
2,leg,1,0.544639,0.498408,0.74382,0.499939,0.540317,0.500086,0.537257,ArmCurl
2,leg,1,0.562151,0.498364,0.743422,0.499977,0.529571,0.500083,0.4798,ArmCurl
2,leg,1,0.570841,0.499605,0.747085,0.499824,0.515788,0.500075,0.509213,ArmCurl
2,leg,1,0.575284,0.501185,0.746793,0.499957,0.500371,0.499803,0.502145,ArmCurl
2,leg,1,0.570923,0.499203,0.746645,0.500002,0.484493,0.499889,0.502017,ArmCurl
2,leg,1,0.561568,0.498596,0.745496,0.500308,0.470799,0.500298,0.543246,ArmCurl
2,leg,1,0.543767,0.498719,0.745864,0.500104,0.460028,0.499767,0.514644,ArmCurl
2,leg,1,0.524873,0.502679,0.744424,0.500094,0.452652,0.499667,0.511156,ArmCurl
2,leg,1,0.501246,0.501141,0.743428,0.500135,0.450145,0.500812,0.460974,ArmCurl
2,leg,1,0.47808,0.500009,0.746556,0.500142,0.452024,0.499976,0.505778,ArmCurl
2,leg,1,0.456714,0.499453,0.746199,0.500025,0.459452,0.499991,0.477653,ArmCurl
2,leg,1,0.438855,0.50048,0.74581,0.499985,0.470471,0.499707,0.506064,ArmCurl
2,leg,1,0.426341,0.497705,0.746259,0.499683,0.484809,0.500048,0.486003,ArmCurl
2,leg,1,0.426178,0.500176,0.74415,0.499624,0.49993,0.500143,0.52342,ArmCurl
2,leg,1,0.428542,0.496828,0.74523,0.500218,0.514649,0.499754,0.471732,ArmCurl
2,leg,1,0.438814,0.499745,0.744889,0.500092,0.529157,0.49972,0.484805,ArmCurl
2,leg,1,0.455563,0.49734,0.74288,0.500577,0.540608,0.499868,0.494924,ArmCurl
2,leg,1,0.479217,0.501635,0.74441,0.500266,0.547732,0.500253,0.488246,ArmCurl
2,leg,1,0.497413,0.500977,0.746202,0.500011,0.549982,0.50012,0.523071,ArmCurl
2,leg,1,0.52546,0.501773,0.746251,0.500112,0.547702,0.500556,0.520638,ArmCurl
2,leg,1,0.544312,0.498624,0.743713,0.500098,0.540638,0.499869,0.520204,ArmCurl
2,leg,1,0.55901,0.500565,0.745293,0.500327,0.529342,0.50041,0.469995,ArmCurl
2,leg,1,0.571951,0.500574,0.745491,0.500059,0.51599,0.50016,0.516379,ArmCurl
